probe	logFC	AveExpr	t	P.Value	adj.P.Val	B	symbol
ILMN_1810045	2.8663398	7.51859456	33.86158822	6.72E-11	7.45E-09	15.81979594	NLRP1
ILMN_1753322	2.481344063	8.626205463	33.68785471	7.04E-11	7.78E-09	15.77186003	FGF1
ILMN_1727577	3.658091888	8.963366756	33.58695097	7.23E-11	7.96E-09	15.74389118	GLI2
ILMN_1727992	2.516204233	8.461015795	33.34589554	7.72E-11	8.46E-09	15.67669067	FEZ1
ILMN_1706643	3.407282629	9.650549499	33.33352193	7.74E-11	8.46E-09	15.67322649	COL6A3
ILMN_2259308	2.556916976	5.939085784	33.06278404	8.34E-11	9.08E-09	15.59706662	STEAP2
ILMN_1724941	3.33203425	9.919884067	33.03991329	8.39E-11	9.09E-09	15.59060099	CDCP1
ILMN_1755179	2.525280655	6.04220707	33.03159686	8.41E-11	9.09E-09	15.58824867	RNF180
ILMN_1757099	3.790146986	8.486039791	32.95098693	8.60E-11	9.25E-09	15.56541357	C10orf81
ILMN_3245297	4.62817708	10.54777052	32.92730613	8.65E-11	9.28E-09	15.55869342	LYPD6B
ILMN_2054297	3.4592729	10.03184542	32.88578319	8.75E-11	9.35E-09	15.54689696	PTGS2
ILMN_1742307	3.931735796	8.911423293	32.77992723	9.01E-11	9.59E-09	15.51674834	MEST
ILMN_1683933	4.90606268	7.630671433	32.74290339	9.10E-11	9.66E-09	15.50617797	SERPINA9
ILMN_1659158	2.835322509	8.74463747	32.71058366	9.18E-11	9.68E-09	15.49693972	SAMD3
ILMN_2118832	3.258717387	7.341135946	32.70875369	9.19E-11	9.68E-09	15.49641634	RBM24
ILMN_1716382	3.444472282	11.30002788	32.6609907	9.31E-11	9.76E-09	15.48274427	LOC387882
ILMN_1683023	4.628042126	8.795107549	32.65282585	9.33E-11	9.76E-09	15.48040486	PDGFC
ILMN_2307861	3.402364227	9.104106868	32.62534943	9.40E-11	9.80E-09	15.47252747	COL6A3
ILMN_1728923	2.693771529	7.66978346	32.59890262	9.47E-11	9.84E-09	15.46493828	F2RL2
ILMN_1700759	4.164664907	9.522735961	32.43418753	9.92E-11	1.02E-08	15.41751645	RIMS1
ILMN_1712431	2.808066831	7.521434708	32.42855397	9.93E-11	1.02E-08	15.41588979	FAM113B
ILMN_2124585	2.424696804	6.492731002	32.40290167	1.00E-10	1.03E-08	15.40847886	GREM1
ILMN_2171295	3.369465243	8.912673067	32.38971262	1.00E-10	1.03E-08	15.404666	PFTK1
ILMN_2386849	2.934014038	7.319843648	32.27793923	1.04E-10	1.06E-08	15.37228361	DSE
ILMN_1722621	4.872302772	7.646491526	32.26439955	1.04E-10	1.06E-08	15.3683525	ADAMTSL1
ILMN_1792076	3.509785606	8.682343034	32.12898937	1.08E-10	1.09E-08	15.32893623	TRERF1
ILMN_2373106	4.124050083	9.023713127	32.12257201	1.08E-10	1.09E-08	15.32706363	DMD
ILMN_1751276	4.054978866	9.065342822	32.105011	1.09E-10	1.09E-08	15.32193717	BDNF
ILMN_1776181	2.127597911	9.595930874	32.05524238	1.10E-10	1.11E-08	15.30739163	BIRC3
ILMN_1694840	2.993310376	11.2704197	31.94677129	1.14E-10	1.14E-08	15.27560241	MATN2
ILMN_2098126	4.410339646	10.87717232	31.82274949	1.18E-10	1.17E-08	15.23910871	CCL5
ILMN_1777031	-2.676733101	8.631382161	-31.80767267	1.18E-10	1.17E-08	15.23466157	PKLR
ILMN_1736412	-2.866887657	9.807295422	-31.80668942	1.18E-10	1.17E-08	15.23437147	AMHR2
ILMN_1802377	2.123307848	10.05401809	31.80299723	1.18E-10	1.17E-08	15.23328201	IQCG
ILMN_1719433	3.241106754	8.182478613	31.71519868	1.21E-10	1.19E-08	15.20733374	CD1D
ILMN_1810910	3.047629902	7.928463288	31.65350743	1.24E-10	1.21E-08	15.18905365	CFH
ILMN_1653501	2.607552458	10.7177712	31.59546464	1.26E-10	1.23E-08	15.17181861	SEMA3B
ILMN_3307916	3.910328723	9.235618468	31.47997958	1.30E-10	1.26E-08	15.13742239	BMPER
ILMN_1768260	3.04600981	6.010914898	31.47053589	1.30E-10	1.26E-08	15.1346035	GAS6
ILMN_1661875	3.088218902	8.078112658	31.31776599	1.36E-10	1.32E-08	15.08887214	ANK3
ILMN_1775814	-2.359307378	8.251335433	-31.18230566	1.42E-10	1.36E-08	15.0481158	GHR
ILMN_1723520	-2.258972032	8.497456883	-31.14848916	1.43E-10	1.37E-08	15.03791085	CD1A
ILMN_1669881	2.48205902	10.87382024	31.12543474	1.44E-10	1.38E-08	15.03094662	TSPAN13
ILMN_1769219	2.747580198	6.636200465	31.11717557	1.44E-10	1.38E-08	15.02845032	TPSG1
ILMN_2079786	2.306890508	7.456684291	31.05421605	1.47E-10	1.40E-08	15.00939702	NUAK1
ILMN_1783182	2.461767099	7.351137221	30.99851515	1.49E-10	1.42E-08	14.99250486	FBN1
ILMN_1675646	3.26790755	9.331287588	30.97611191	1.50E-10	1.42E-08	14.9857013	FN1
ILMN_1669362	2.632740186	9.131241072	30.9657817	1.51E-10	1.42E-08	14.98256232	IGFBP6
ILMN_1812841	3.628606573	7.177375988	30.82654705	1.57E-10	1.47E-08	14.94014117	C8orf34
ILMN_3239279	-2.446784013	8.119789242	-30.79681714	1.58E-10	1.48E-08	14.93105592	RSPH10B2
ILMN_3251699	2.366370136	9.440772365	30.74710704	1.61E-10	1.50E-08	14.9158433	APBB2
ILMN_1782295	3.356243217	9.202474382	30.72439963	1.62E-10	1.50E-08	14.90888522	TRPC4
ILMN_1656369	3.338184739	8.878887087	30.65734751	1.65E-10	1.53E-08	14.88830586	C8orf4
ILMN_2299095	2.739298465	9.004934219	30.63842673	1.66E-10	1.53E-08	14.88248983	SIGLEC6
ILMN_2075643	3.4802748	7.081459243	30.63284404	1.66E-10	1.53E-08	14.88077302	ANKRD29
ILMN_1668507	2.133616953	10.57574298	30.62795199	1.66E-10	1.53E-08	14.87926831	DDAH1
ILMN_1795930	2.927432244	9.059570444	30.62256598	1.67E-10	1.53E-08	14.87761137	PTGER4
ILMN_2134801	-2.460230946	9.390253165	-30.61182384	1.67E-10	1.53E-08	14.87430572	AGXT2L1
ILMN_1757807	-2.448206259	9.021705881	-30.57890219	1.69E-10	1.54E-08	14.86416688	AGXT2L1
ILMN_1680424	-2.054102694	7.966840525	-30.56241226	1.70E-10	1.54E-08	14.859084	CTSG
ILMN_1682298	4.086559957	10.24920387	30.51165015	1.72E-10	1.56E-08	14.84341807	ERMN
ILMN_1684726	2.482422802	6.074445226	30.42298893	1.77E-10	1.59E-08	14.81598718	C2orf27A
ILMN_1676159	2.500178166	8.763879136	30.34263447	1.81E-10	1.63E-08	14.79105047	MST4
ILMN_1669631	3.269230516	7.304776169	30.32391524	1.82E-10	1.63E-08	14.78523087	GLRB
ILMN_1673769	2.443991362	6.136599072	30.32174343	1.82E-10	1.63E-08	14.78455542	KCNG1
ILMN_1769886	3.064075745	8.969008236	30.22410865	1.88E-10	1.67E-08	14.75413547	SIRPD
ILMN_1656812	-2.333304376	7.498019832	-30.19502949	1.89E-10	1.68E-08	14.74505451	ITGB1BP3
ILMN_1766054	3.171483176	10.81154758	30.17301178	1.91E-10	1.68E-08	14.73817235	ABCA1
ILMN_1678655	-2.552854152	9.794246619	-30.16608766	1.91E-10	1.68E-08	14.73600692	PNLIPRP3
ILMN_3236858	-2.039405903	8.099785381	-30.1654536	1.91E-10	1.68E-08	14.7358086	NYNRIN
ILMN_2343273	2.504058209	6.339817058	30.1481671	1.92E-10	1.68E-08	14.73039995	FAM70B
ILMN_1750961	-2.107082104	8.092719657	-30.1311473	1.93E-10	1.69E-08	14.72507144	TM6SF1
ILMN_1699354	3.00106762	9.298174841	30.1091415	1.94E-10	1.69E-08	14.71817704	EPHA2
ILMN_1715684	3.436731921	9.636695583	30.08230149	1.96E-10	1.70E-08	14.70976062	LAMB3
ILMN_1801307	3.282947273	8.684577885	30.02023393	1.99E-10	1.73E-08	14.69026613	TNFSF10
ILMN_1658926	3.244878604	10.58770102	29.96154689	2.03E-10	1.75E-08	14.67179283	NOTCH3
ILMN_1681526	-2.377446532	6.580705669	-29.93351467	2.05E-10	1.76E-08	14.66295498	SLC5A1
ILMN_1797557	-2.14352765	8.343415142	-29.6899811	2.20E-10	1.89E-08	14.58579259	PLEKHA6
ILMN_1707342	3.030094634	7.116736185	29.6365414	2.24E-10	1.92E-08	14.56876808	LRIG1
ILMN_1785141	2.031256783	6.325712819	29.62083477	2.25E-10	1.92E-08	14.56375799	MICAL2
ILMN_1722680	2.306992791	7.474882323	29.5176683	2.32E-10	1.98E-08	14.53077789	DSEL
ILMN_1669816	3.523613901	6.757945948	29.5048472	2.33E-10	1.98E-08	14.52667049	CACNG7
ILMN_2246328	2.213377665	6.197004978	29.4921908	2.34E-10	1.98E-08	14.52261394	PTPN22
ILMN_2129649	2.146720869	6.179678926	29.49156564	2.34E-10	1.98E-08	14.52241352	RAB27B
ILMN_1685834	1.917308291	9.868140727	29.43435151	2.38E-10	2.01E-08	14.50405153	AMPH
ILMN_1747023	2.380910969	6.082881519	29.41434952	2.40E-10	2.01E-08	14.49762303	PTGIR
ILMN_1660031	2.19361347	6.371378923	29.39239631	2.41E-10	2.02E-08	14.49056195	P2RY6
ILMN_3250067	-2.009793103	8.869504291	-29.39039831	2.42E-10	2.02E-08	14.48991902	ANGPT2
ILMN_1780368	-2.388447037	8.318840496	-29.33645142	2.46E-10	2.04E-08	14.47254172	GPR18
ILMN_1789394	2.750592417	6.831084666	29.3227032	2.47E-10	2.05E-08	14.4681076	CATSPER1
ILMN_1779558	3.979526964	7.251757673	29.25001984	2.52E-10	2.09E-08	14.44462792	GAS6
ILMN_2380243	2.927739715	10.61665053	29.16894949	2.59E-10	2.13E-08	14.41836397	SMAGP
ILMN_1674386	2.304486662	5.957623228	29.12685425	2.62E-10	2.16E-08	14.40469529	PITX1
ILMN_1785061	4.034373843	7.031745554	29.1112734	2.63E-10	2.16E-08	14.39963061	EPHB2
ILMN_1763891	3.443119088	7.367891002	29.05886119	2.68E-10	2.19E-08	14.382572	FLJ35258
ILMN_1693397	2.49117004	7.491426915	29.05181062	2.68E-10	2.19E-08	14.3802747	PSG4
ILMN_1656310	2.303047696	6.179458322	29.01003707	2.72E-10	2.21E-08	14.36665114	INDO
ILMN_1665792	2.319913792	11.67981717	28.97417956	2.75E-10	2.22E-08	14.35493998	ITGA2
ILMN_1695041	1.885319748	6.45684555	28.97398305	2.75E-10	2.22E-08	14.35487575	GATA6
ILMN_1686116	2.545894099	10.68680921	28.87880199	2.83E-10	2.28E-08	14.32371274	THBS1
ILMN_1797822	2.231407868	11.9879303	28.82189943	2.88E-10	2.32E-08	14.30502919	SEL1L3
ILMN_2232854	2.72622129	10.71871374	28.81515296	2.89E-10	2.32E-08	14.30281138	FAP
ILMN_1807467	1.992128054	6.600734064	28.80234231	2.90E-10	2.32E-08	14.29859852	RGNEF
ILMN_1791328	1.953325091	10.8446234	28.78284493	2.92E-10	2.32E-08	14.29218278	STK39
ILMN_1671703	-2.613385503	9.336297172	-28.7816742	2.92E-10	2.32E-08	14.29179739	ACTA2
ILMN_1707124	3.410012659	11.4823134	28.71801278	2.98E-10	2.36E-08	14.27081545	TFPI
ILMN_1746517	3.244336792	8.967721221	28.70664743	2.99E-10	2.36E-08	14.26706429	KYNU
ILMN_1802888	2.201658467	9.932879163	28.70504042	2.99E-10	2.36E-08	14.26653376	ZNF185
ILMN_1760990	-2.592233093	6.442898121	-28.65099305	3.04E-10	2.39E-08	14.24867218	SH3GL3
ILMN_1761946	2.932872789	6.820530271	28.60030021	3.09E-10	2.43E-08	14.23188605	PROM2
ILMN_1806456	2.766813484	7.777150869	28.56497956	3.12E-10	2.45E-08	14.22017115	C14orf45
ILMN_2129650	2.815550578	6.613144385	28.53324917	3.16E-10	2.46E-08	14.20963367	RAB27B
ILMN_2377385	4.110522698	7.440119246	28.51150217	3.18E-10	2.47E-08	14.20240431	SERPINA9
ILMN_3248591	2.377727713	7.043523024	28.5057426	3.18E-10	2.47E-08	14.20048865	LTBP2
ILMN_1742547	5.063750839	10.81527786	28.4938917	3.20E-10	2.47E-08	14.19654568	NRP1
ILMN_2281186	2.138526216	6.267339759	28.49171269	3.20E-10	2.47E-08	14.1958205	RGNEF
ILMN_1730176	1.982538857	6.214566724	28.46260983	3.23E-10	2.49E-08	14.18612921	ITGAX
ILMN_1662962	4.704484761	9.877918738	28.45547543	3.23E-10	2.49E-08	14.18375182	COLEC10
ILMN_2376194	2.459756995	7.087458402	28.44094739	3.25E-10	2.49E-08	14.17890864	CAMK2B
ILMN_1802360	-2.397446028	8.31226426	-28.42440008	3.27E-10	2.50E-08	14.17338906	KRTAP5-2
ILMN_1670833	2.528858342	6.363629289	28.37536951	3.32E-10	2.53E-08	14.15701384	KCNG1
ILMN_2175114	2.870703985	8.780377202	28.37344319	3.32E-10	2.53E-08	14.15636986	KCNS3
ILMN_2066066	2.863802787	9.055823486	28.32013732	3.38E-10	2.56E-08	14.13853077	HLA-DRB6
ILMN_1661788	1.845978885	6.399364774	28.31266348	3.38E-10	2.56E-08	14.13602671	WNT5B
ILMN_2387078	-2.150252229	8.09770333	-28.29624147	3.40E-10	2.56E-08	14.13052213	MPZL2
ILMN_1697703	-2.26248143	10.46030347	-28.28795845	3.41E-10	2.56E-08	14.12774439	HPDL
ILMN_1787831	1.881027991	6.30577333	28.28556548	3.41E-10	2.56E-08	14.12694174	ODF3L2
ILMN_1733045	2.371783587	8.060983137	28.26070886	3.44E-10	2.58E-08	14.11859996	RAB36
ILMN_1710514	2.766536461	10.52418571	28.22074578	3.49E-10	2.60E-08	14.1051719	BCL3
ILMN_1757497	3.256762286	10.76681526	28.21077188	3.50E-10	2.61E-08	14.10181736	VGF
ILMN_1802780	4.309143389	10.19192575	28.19502448	3.51E-10	2.61E-08	14.0965184	M160
ILMN_1734950	2.516779739	6.831306204	28.15950995	3.55E-10	2.63E-08	14.08455614	LOXL1
ILMN_1701204	2.655438796	11.03123549	28.15263058	3.56E-10	2.63E-08	14.0822371	VEGFC
ILMN_1803818	2.312101339	6.589486297	28.13018108	3.59E-10	2.64E-08	14.0746651	NMNAT2
ILMN_1771732	-1.993306626	8.456550051	-28.12569408	3.59E-10	2.64E-08	14.0731509	AS3MT
ILMN_1680154	2.900336903	7.712885326	28.11313932	3.61E-10	2.65E-08	14.06891274	MAP1B
ILMN_1673941	3.39048518	8.422734991	28.0965915	3.63E-10	2.66E-08	14.06332351	RBM24
ILMN_1776850	-2.804562841	8.035057141	-28.08674244	3.64E-10	2.66E-08	14.05999518	ITGB1BP3
ILMN_1736311	2.894991712	6.472022299	28.0574851	3.67E-10	2.68E-08	14.05010072	POU2F2
ILMN_1742534	3.476307774	8.545695147	28.02137701	3.72E-10	2.70E-08	14.03787411	COL4A5
ILMN_1666503	3.134209085	8.178641853	28.00371476	3.74E-10	2.70E-08	14.03188729	DENND2A
ILMN_1783168	1.90940902	5.840747669	28.00235724	3.74E-10	2.70E-08	14.03142697	NETO1
ILMN_1709847	-2.867377352	8.463042984	-27.98221087	3.76E-10	2.71E-08	14.02459281	KCNJ13
ILMN_2176467	2.67038888	7.429414292	27.9396052	3.81E-10	2.74E-08	14.01012242	COX6B2
ILMN_1743933	1.86926352	10.1726577	27.87973216	3.89E-10	2.79E-08	13.98974725	TSHZ3
ILMN_2293363	3.581028066	8.160288604	27.86044522	3.91E-10	2.80E-08	13.98317376	KCNG1
ILMN_2336728	1.957889415	6.275621936	27.81398127	3.97E-10	2.84E-08	13.96731752	DLG3
ILMN_3195537	3.375220378	6.311786815	27.79976795	3.99E-10	2.84E-08	13.96246141	IQCJ
ILMN_1682636	2.732921577	8.88045977	27.78934354	4.00E-10	2.85E-08	13.95889812	CXCL2
ILMN_1663772	2.266210263	6.255165729	27.69386336	4.13E-10	2.92E-08	13.92619394	SIX2
ILMN_2206722	4.033528655	10.03155407	27.69133894	4.13E-10	2.92E-08	13.92532763	FER1L4
ILMN_1761464	2.134549679	6.944060871	27.63979098	4.20E-10	2.97E-08	13.90761915	CD74
ILMN_1686362	-2.644459088	8.278495207	-27.58850537	4.28E-10	3.01E-08	13.88996558	CRYBA4
ILMN_1692223	1.813986791	6.173454439	27.58112702	4.29E-10	3.01E-08	13.8874229	LCN2
ILMN_2374449	2.660797678	10.3043008	27.54848816	4.33E-10	3.03E-08	13.87616634	SPP1
ILMN_1794282	5.068993016	8.486462162	27.54206111	4.34E-10	3.03E-08	13.87394808	KCNMA1
ILMN_1744765	1.937697141	6.497089537	27.49850537	4.40E-10	3.07E-08	13.85890043	KRT4
ILMN_1805765	-2.117877326	8.074781445	-27.41546137	4.52E-10	3.15E-08	13.83013942	CMYA5
ILMN_2390919	2.977659638	6.433291484	27.39289359	4.56E-10	3.16E-08	13.82230728	FBLN2
ILMN_2293594	1.816760358	6.100696933	27.38934079	4.56E-10	3.16E-08	13.82107365	LAMA3
ILMN_2061043	-2.521940459	6.314809708	-27.37600881	4.58E-10	3.16E-08	13.8164429	CD48
ILMN_1815121	2.663388425	6.646567152	27.37070875	4.59E-10	3.16E-08	13.8146013	PLAGL1
ILMN_1731788	2.320448574	6.740829862	27.36210055	4.61E-10	3.17E-08	13.8116094	NRG1
ILMN_1705201	3.828521775	7.814444791	27.34130344	4.64E-10	3.18E-08	13.80437694	FOXC2
ILMN_1738589	3.056376849	9.038378435	27.29210831	4.71E-10	3.22E-08	13.78724522	MGLL
ILMN_2044453	-1.901905934	8.570024063	-27.27309281	4.74E-10	3.24E-08	13.7806144	LPAR5
ILMN_2084836	-2.173266522	10.37587569	-27.15185998	4.94E-10	3.36E-08	13.73822312	CORO2B
ILMN_1788629	2.233546664	5.88293338	27.14394109	4.95E-10	3.36E-08	13.73544709	CCDC46
ILMN_2383058	2.579235102	7.606120863	27.13711199	4.96E-10	3.36E-08	13.7330524	SIRPG
ILMN_1808732	1.796578929	5.414241518	27.09802918	5.03E-10	3.40E-08	13.71933524	SAA1
ILMN_1728009	2.465320124	7.86623143	27.05098298	5.11E-10	3.44E-08	13.70279504	TMEM171
ILMN_1664292	2.356254619	8.327348791	27.02970295	5.14E-10	3.46E-08	13.69530345	ZNF415
ILMN_1656826	1.755629092	11.39204284	27.00424416	5.19E-10	3.48E-08	13.68633245	SH3RF1
ILMN_2085862	2.484006004	6.325493228	26.99047306	5.21E-10	3.49E-08	13.68147611	SLC15A3
ILMN_2121408	1.855299631	10.90579492	26.9464278	5.29E-10	3.53E-08	13.6659259	HBEGF
ILMN_1766904	2.399418544	6.644801862	26.92641745	5.32E-10	3.55E-08	13.65885227	MAPK10
ILMN_1803882	1.923694736	9.246237249	26.87682211	5.41E-10	3.60E-08	13.64129616	VEGFA
ILMN_3298423	2.853843653	10.99738028	26.87440415	5.42E-10	3.60E-08	13.64043935	TOX2
ILMN_1681456	2.151729323	5.912178295	26.74164899	5.66E-10	3.75E-08	13.59327061	FOXL2
ILMN_1806030	2.329251233	7.132148821	26.6915455	5.76E-10	3.81E-08	13.57540359	PPL
ILMN_1748366	-2.866311464	9.246484062	-26.68481518	5.77E-10	3.81E-08	13.57300082	SLC5A9
ILMN_1735584	1.852943181	6.283321332	26.62020792	5.90E-10	3.88E-08	13.54990271	ST8SIA5
ILMN_2186137	2.652427117	6.359666611	26.58971755	5.96E-10	3.91E-08	13.53898118	RRAD
ILMN_1651609	2.177922964	6.164559219	26.58049819	5.98E-10	3.92E-08	13.53567621	SPRED3
ILMN_1703178	1.977827658	10.20787317	26.56479207	6.01E-10	3.92E-08	13.53004306	SCG2
ILMN_1685699	2.812154851	6.483105378	26.56285383	6.02E-10	3.92E-08	13.52934764	PRSS3
ILMN_1704294	-2.095953521	7.70229141	-26.54772331	6.05E-10	3.93E-08	13.52391715	CDH3
ILMN_1761910	3.337525209	6.796103051	26.52686174	6.09E-10	3.94E-08	13.51642433	BDNF
ILMN_1657823	2.659133182	6.625201831	26.51909966	6.11E-10	3.94E-08	13.51363484	PMEPA1
ILMN_1807503	-1.899274065	9.587598691	-26.51068639	6.12E-10	3.94E-08	13.51061034	CPA2
ILMN_1690454	-2.166570628	9.733713358	-26.50912352	6.13E-10	3.94E-08	13.51004839	C3orf54
ILMN_2103761	1.878824346	6.743078022	26.5070755	6.13E-10	3.94E-08	13.50931194	TLE4
ILMN_2349982	2.433804096	7.904281869	26.50117609	6.14E-10	3.94E-08	13.50719024	FGF1
ILMN_1771801	2.53342959	7.659274314	26.45907253	6.23E-10	3.98E-08	13.49203323	SIRPG
ILMN_1691881	2.606763202	7.074920011	26.45569703	6.24E-10	3.98E-08	13.49081696	IL4R
ILMN_1748529	-1.736088978	8.071644799	-26.45404287	6.24E-10	3.98E-08	13.49022086	RLN2
ILMN_2367883	2.17104367	10.91885478	26.43189524	6.29E-10	4.00E-08	13.48223594	GEM
ILMN_1677511	2.365790444	7.688960501	26.37873577	6.40E-10	4.07E-08	13.46304121	PTGS2
ILMN_2130525	2.079243162	10.94869706	26.35755481	6.45E-10	4.09E-08	13.45538177	TSPAN13
ILMN_1754103	1.850188575	10.30700323	26.32981973	6.51E-10	4.12E-08	13.44534233	CLDN11
ILMN_1751785	1.753482898	6.378416801	26.32126526	6.53E-10	4.12E-08	13.44224355	DMRT2
ILMN_1774207	-2.074146796	9.920493369	-26.28085979	6.62E-10	4.17E-08	13.42759255	ANGPT2
ILMN_1799028	3.921790663	9.699549613	26.24935203	6.69E-10	4.21E-08	13.41615124	TSPAN5
ILMN_1669335	2.807493033	8.778232831	26.20842833	6.79E-10	4.26E-08	13.40126897	RUNX1
ILMN_1801710	2.652707205	8.424737876	26.19217865	6.83E-10	4.27E-08	13.39535278	APBB1IP
ILMN_1715885	2.185505619	7.481234684	26.07445814	7.11E-10	4.43E-08	13.35237643	PTPN22
ILMN_1755392	-2.573077747	7.735986689	-26.07186093	7.12E-10	4.43E-08	13.35142594	HERV-FRD
ILMN_2382942	2.468243741	5.900233458	26.06117467	7.14E-10	4.44E-08	13.3475141	CA12
ILMN_2179778	2.160072546	11.00933562	26.05269983	7.16E-10	4.44E-08	13.34441057	PHLDB2
ILMN_1789641	2.260491668	7.597552338	26.03430675	7.21E-10	4.46E-08	13.33767124	ABCG2
ILMN_3250879	-1.731881889	7.872328957	-26.0311057	7.22E-10	4.46E-08	13.33649784	ANGPT2
ILMN_2402600	2.981189392	8.560711658	25.90348637	7.54E-10	4.65E-08	13.28959185	GLIS3
ILMN_1766377	1.857919515	8.505478273	25.89511782	7.57E-10	4.65E-08	13.28650748	PCDHB6
ILMN_2117623	-2.489561995	10.13558315	-25.88468299	7.59E-10	4.66E-08	13.28266006	PLXNC1
ILMN_3184724	2.621048693	10.17046728	25.83845302	7.72E-10	4.73E-08	13.26559487	C7orf58
ILMN_1785272	2.515231676	9.26148914	25.8202011	7.77E-10	4.75E-08	13.25884852	COL1A2
ILMN_1781966	3.034633325	8.238761383	25.81262267	7.79E-10	4.75E-08	13.25604586	OSBP2
ILMN_2068104	2.741476247	9.729093021	25.78322993	7.87E-10	4.79E-08	13.24516759	TFPI2
ILMN_1681067	1.617710032	6.051263563	25.76952912	7.90E-10	4.80E-08	13.24009243	PIK3R5
ILMN_1803213	2.517586602	8.482674669	25.7668652	7.91E-10	4.80E-08	13.23910531	MXRA5
ILMN_1792679	3.543909231	11.00937759	25.72657288	8.02E-10	4.85E-08	13.22416172	ITGA5
ILMN_1732831	2.009973563	8.952244754	25.72233962	8.04E-10	4.85E-08	13.22259025	CHST7
ILMN_1801584	-1.900564672	9.887576191	-25.65275221	8.23E-10	4.96E-08	13.19671885	CXCR4
ILMN_1767685	1.738576788	6.933118246	25.63745505	8.28E-10	4.98E-08	13.19102168	SERPINB7
ILMN_1727532	2.169803335	10.63554044	25.63302071	8.29E-10	4.98E-08	13.18936952	OLFML3
ILMN_1732154	-1.812744169	10.61128033	-25.61868036	8.33E-10	4.99E-08	13.18402446	BCAN
ILMN_2315780	1.870822821	9.355433026	25.60986924	8.36E-10	5.00E-08	13.18073873	TACC2
ILMN_1707475	2.045850659	9.254465313	25.56452637	8.49E-10	5.07E-08	13.16381117	UBE2E2
ILMN_1676880	-2.173777753	10.01169597	-25.55798313	8.51E-10	5.07E-08	13.1613658	CORO2B
ILMN_1660691	1.916806382	11.29419578	25.52989707	8.60E-10	5.10E-08	13.15086187	RAB31
ILMN_2298301	2.903947447	7.23098638	25.52946431	8.60E-10	5.10E-08	13.15069992	BNC1
ILMN_1774806	3.24767595	8.687274854	25.45344122	8.83E-10	5.22E-08	13.12220613	SLC9A7
ILMN_1808059	2.662784986	8.488952668	25.45176115	8.84E-10	5.22E-08	13.12157542	BCAS4
ILMN_1660356	1.762032536	6.063333455	25.43906757	8.88E-10	5.22E-08	13.11680873	PPP4R4
ILMN_1749032	4.139464992	7.023315987	25.43765231	8.88E-10	5.22E-08	13.11627712	CREB3L1
ILMN_1803560	2.460954865	9.60306583	25.43259629	8.90E-10	5.22E-08	13.11437767	LAT2
ILMN_1655374	-2.334476003	7.788828845	-25.40002674	9.00E-10	5.27E-08	13.10213239	SELV
ILMN_1682301	2.317939178	6.246635536	25.39635259	9.01E-10	5.27E-08	13.10074997	OPCML
ILMN_1804886	1.77248312	6.060876639	25.36145855	9.13E-10	5.32E-08	13.08761034	HTR1D
ILMN_1690420	2.458836024	8.756937505	25.35003043	9.16E-10	5.33E-08	13.08330284	GFI1
ILMN_2084031	-1.76028984	10.562851	-25.32241631	9.25E-10	5.37E-08	13.07288606	PRTG
ILMN_2294989	2.057035314	6.247770213	25.32237522	9.25E-10	5.37E-08	13.07287055	FAM129B
ILMN_2246131	-2.482480365	9.686717895	-25.31427405	9.28E-10	5.37E-08	13.0698123	BCAN
ILMN_2050911	2.511010256	7.539709976	25.23834455	9.53E-10	5.51E-08	13.04109809	SLC22A4
ILMN_1796629	2.110036782	7.575430874	25.22962183	9.56E-10	5.51E-08	13.03779359	EDNRA
ILMN_2390609	3.316252291	7.71321775	25.19050392	9.70E-10	5.58E-08	13.02295945	ANK3
ILMN_1662619	2.981198833	11.77895308	25.10736831	9.99E-10	5.74E-08	12.9913524	TFPI
ILMN_1684919	2.990171961	6.270104558	25.09329595	1.00E-09	5.75E-08	12.98599137	ADAMTSL1
ILMN_1679464	2.769176224	6.537586777	25.07535252	1.01E-09	5.78E-08	12.97915104	BNC1
ILMN_1711062	2.002636847	6.210835523	25.01533017	1.03E-09	5.89E-08	12.95623202	MMP19
ILMN_1710523	1.70197797	6.632441378	24.98794607	1.04E-09	5.94E-08	12.94575643	ATP8B1
ILMN_2078592	2.158032594	9.254461998	24.92889913	1.07E-09	6.06E-08	12.92312731	C6orf105
ILMN_1745964	1.764852195	10.09455712	24.9146335	1.07E-09	6.08E-08	12.91765171	IRAK2
ILMN_1752932	-2.09203514	8.284098828	-24.90635626	1.07E-09	6.08E-08	12.91447313	MPZL2
ILMN_1651354	2.535763291	9.732043214	24.90089087	1.08E-09	6.08E-08	12.91237374	SPP1
ILMN_1726175	1.989928178	7.979943358	24.88433323	1.08E-09	6.11E-08	12.90601057	ITGAX
ILMN_1809928	3.842914384	9.34290251	24.87472737	1.09E-09	6.12E-08	12.90231696	COL6A2
ILMN_2325506	2.491614688	9.025701839	24.84180222	1.10E-09	6.18E-08	12.88964534	BCAS4
ILMN_1736101	1.986872437	5.923691727	24.82360939	1.11E-09	6.21E-08	12.88263605	GLIS1
ILMN_1802653	3.253287057	7.381265473	24.80928795	1.11E-09	6.23E-08	12.87711452	EBI3
